2018-12-10 22:18:35,309 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@3d0d442e: startup date [Mon Dec 10 22:18:35 CET 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2019-01-07 09:56:19,349 | INFO  | Listening for connections at: stomp://SC-C221-LP15:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-01-07 09:56:19,354 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-01-07 09:56:19,368 | INFO  | Listening for connections at: mqtt://SC-C221-LP15:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-01-07 09:56:19,372 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-01-07 09:56:19,391 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2019-01-07 09:56:19,452 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2019-01-07 09:56:19,589 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@30a1713f{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2019-01-07 09:56:19,682 | INFO  | Listening for connections at ws://SC-C221-LP15:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2019-01-07 09:56:19,684 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-01-07 09:56:19,688 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:SC-C221-LP15-64244-1546851379000-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-01-07 09:56:19,690 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-01-07 09:56:20,888 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2019-01-07 09:56:21,745 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-01-07 09:56:21,747 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-01-07 09:56:21,858 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2019-01-07 09:56:22,158 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2019-01-07 09:56:22,451 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2019-01-07 10:00:18,931 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@cc285f4: startup date [Mon Jan 07 10:00:18 CET 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-01-07 10:00:21,276 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Data\Cours\2018-2019\ProjetCsharp\TestActiveMQ\ConsoleApp1\apache-activemq-5.15.8\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2019-01-07 10:00:21,318 | INFO  | Database C:\Data\Cours\2018-2019\ProjetCsharp\TestActiveMQ\ConsoleApp1\apache-activemq-5.15.8\data\kahadb\lock is locked by another server. This broker is now in slave mode waiting a lock to be acquired | org.apache.activemq.store.SharedFileLocker | main
2019-01-07 10:00:21,469 | WARN  | Failed to start JMX connector Cannot bind to URL [rmi://localhost:1099/jmxrmi]: javax.naming.NameAlreadyBoundException: jmxrmi [Root exception is java.rmi.AlreadyBoundException: jmxrmi]. Will restart management to re-create JMX connector, trying to remedy this issue. | org.apache.activemq.broker.jmx.ManagementContext | JMX connector
2019-01-07 10:00:57,556 | WARN  | Transport Connection to: tcp://127.0.0.1:64485 failed: java.io.IOException: Frame size of 1 GB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:64485@61616
2019-01-07 10:00:57,596 | WARN  | Transport Connection to: tcp://127.0.0.1:64487 failed: java.io.IOException: Frame size of 1 GB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:64487@61616
2019-01-07 10:01:06,284 | WARN  | Transport Connection to: tcp://127.0.0.1:64492 failed: java.io.IOException: Frame size of 1 GB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:64492@61616
2019-01-07 10:01:06,434 | WARN  | Transport Connection to: tcp://127.0.0.1:64494 failed: java.io.IOException: Frame size of 1 GB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:64494@61616
2019-01-07 10:01:28,876 | WARN  | Transport Connection to: tcp://0:0:0:0:0:0:0:1:64536 failed: java.io.IOException: Frame size of 1 GB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///0:0:0:0:0:0:0:1:64536@61616
